NN size,Encoding rate,Encoding,Network,Decoding,Rotating,yolo,Server,Frame Rate,Confidence,Cumulative Confidence
128,75,4,5.8,1.6,0.1,8.4,11.2,45.4545454545455,[],0
128,75,4,7.3,1,0,7.9,9.7,43.4782608695652,[0.608667],0.608667
128,75,5,6.3,2.3,0.3,10.9,14.7,37.037037037037,[0.969151],0.969151
128,75,4,6.4,2.3,0.1,10.8,14.6,38.4615384615385,[0.804463],0.804463
128,75,4,5.6,2.3,0.1,10.8,14.4,41.6666666666667,"[0.868221, 0.549549]",1.41777
128,75,4,5,2.5,0.1,10.7,15,41.6666666666667,[0.539139],0.539139
128,75,5,7.1,3.1,0.1,10.8,15.9,34.4827586206897,[0.992594],0.992594
128,75,6,6.2,2.4,0.3,10.8,14.8,35.7142857142857,[0.997097],0.997097
128,75,8,6,3.2,0.1,8.6,14,34.4827586206897,"[0.818145, 0.654163]",1.472308
128,75,5,7.5,0.6,0,7.3,8.5,47.6190476190476,[],0
128,75,4,5.3,0.6,0.1,7.7,8.7,55.5555555555556,"[0.88009, 0.620672, 0.895771]",2.396533
128,75,5,5.8,3.4,0.2,8.5,14.2,38.4615384615385,[0.940778],0.940778
128,75,4,6.7,2,0.1,9.8,13.3,41.6666666666667,[0.951253],0.951253
128,75,6,6.3,2.4,0.1,10.7,14.7,37.037037037037,[],0
128,75,5,7,2.7,0.1,8.4,13,38.4615384615385,[],0
128,75,5,5.6,1.2,0.1,8.3,10.4,45.4545454545455,"[0.812266, 0.785839, 0.723325, 0.66923]",2.99066
128,75,5,7.1,3.7,0.1,10.8,16.9,33.3333333333333,[0.755528],0.755528
128,75,5,7.7,2.6,0.1,10.9,15.3,35.7142857142857,[],0
128,75,5,4,1.7,0.1,9.5,12,45.4545454545455,[0.507884],0.507884
128,75,5,8.2,0.7,0,7.3,8.8,43.4782608695652,[0.575646],0.575646
128,75,3,5.5,2.3,0.3,8.7,12.5,47.6190476190476,[0.650625],0.650625
128,75,6,8.1,4.8,0.1,10.8,18.9,29.4117647058823,"[0.973994, 0.536887]",1.510881
128,75,5,6.4,3.5,0.1,10.7,16.6,35.7142857142857,[0.71577],0.71577
128,75,4,6.1,2,0.1,10.8,13.9,40,"[0.772849, 0.60456]",1.377409
128,75,4,6.6,2.2,0.1,10.9,14.4,40,"[0.579995, 0.943188]",1.523183
128,75,3,6.5,1.6,0.3,10.9,13.5,37.037037037037,"[0.967189, 0.931947, 0.866306, 0.742913, 0.664264, 0.628815]",4.801434
128,75,6,4.8,2,0.1,10.9,14.2,38.4615384615385,[],0
128,75,5,5,2.5,0.1,9,13,40,"[0.983979, 0.822352]",1.806331
128,75,5,6.2,0.9,0.1,7.3,8.8,47.6190476190476,[],0
128,75,4,5.5,1.4,0.1,8,10.5,47.6190476190476,[0.646278],0.646278
128,75,4,7.4,1.3,0.1,8.5,10.6,45.4545454545455,[0.54252],0.54252
128,75,8,6.1,2.5,0.1,10.8,14.9,34.4827586206897,[0.97696],0.97696
128,75,4,4.4,2.3,0.1,10.9,14.6,41.6666666666667,"[0.962371, 0.956969, 0.955648, 0.845046]",3.720034
128,75,5,7.6,3.2,0.2,10.8,16.4,34.4827586206897,[0.892124],0.892124
128,75,4,4.4,1.7,0.3,10.8,13.6,43.4782608695652,[0.942219],0.942219
128,75,5,6.9,3,0.1,10.7,16.1,34.4827586206897,"[0.681359, 0.643711, 0.612975, 0.570032, 0.500004]",3.008081
128,75,5,5.8,2.5,0.1,10.9,15.2,37.037037037037,"[0.824883, 0.62753]",1.452413
128,75,5,5.8,3.2,0.1,10.8,16.2,35.7142857142857,"[0.79986, 0.791127, 0.54766]",2.138647
128,75,7,6,3.1,0.1,10.8,16,34.4827586206897,[0.995574],0.995574
128,75,5,5.5,2.4,0.1,10.7,14.5,40,[],0
128,75,4,6.9,1.7,0.3,9.6,12.1,41.6666666666667,"[0.906874, 0.982398]",1.889272
128,75,3,4.4,1,0.1,7.8,9.6,52.6315789473684,[0.638666],0.638666
128,75,3,6.1,1.1,0.1,8,9.9,50,[0.971326],0.971326
128,75,7,6.6,2.8,0.1,10.8,15.4,34.4827586206897,[],0
128,75,4,4.8,1.7,0.1,9.5,12.2,47.6190476190476,"[0.511248, 0.970032]",1.48128
128,75,7,5.8,2.7,0.1,10.7,15.2,34.4827586206897,"[0.61257, 0.941448]",1.554018
128,75,4,6.2,3,0.2,10.9,15.8,38.4615384615385,[],0
128,75,6,6.1,2.9,0.1,10.9,15.9,35.7142857142857,[0.788057],0.788057
128,75,4,5.5,2.4,0.1,10.8,14.5,41.6666666666667,[],0
128,75,6,4.5,1.7,0.1,10.8,13.5,40,[0.981565],0.981565
128,75,5,5.6,2.7,0.1,8.9,13.4,41.6666666666667,"[0.974625, 0.934711]",1.909336
128,75,5,5.5,0.6,0,7.4,8.5,52.6315789473684,[],0
128,75,5,6.6,3.5,0.2,14,19.4,31.25,[],0
128,75,6,7.1,3.1,0.1,10.7,15.9,34.4827586206897,[],0
128,75,4,6.2,1.9,0.1,10.9,13.8,41.6666666666667,[],0
128,75,3,3.7,1.2,0.1,9.4,11.3,50,[0.631864],0.631864
128,75,5,5.7,2.1,0.3,9.6,13.3,40,[0.982163],0.982163
128,75,3,4.3,1.7,0.1,11,13.7,43.4782608695652,[],0
128,75,6,8.2,2.8,0.1,10.8,15.8,31.25,"[0.901892, 0.746253, 0.645381, 0.643502, 0.613634, 0.601778, 0.566404, 0.555972, 0.53831]",5.813126
128,75,4,4.7,2.2,0.1,10.8,14.3,41.6666666666667,[0.785782],0.785782
128,75,4,5.7,2,0.1,9.3,12.3,45.4545454545455,"[0.50785, 0.980574]",1.488424
128,75,6,7.1,1.8,0.1,7.9,10.9,40,[],0
128,75,9,5.1,1.2,0.1,7.9,9.9,40,[0.817098],0.817098
128,75,3,5.7,2.8,0.2,10.8,15.3,38.4615384615385,"[0.995213, 0.981465, 0.92165, 0.776036, 0.542595]",4.216959
128,75,5,5.2,2.6,0.2,8.6,12.8,41.6666666666667,[0.958015],0.958015
128,75,4,5.7,1.4,0.1,7.9,10.3,47.6190476190476,[0.986626],0.986626
128,75,5,5.5,2.3,0.1,10.9,14.5,38.4615384615385,[0.590108],0.590108
128,75,5,8,4.4,0.1,10.7,18,31.25,[],0
128,75,7,4.4,2.9,0.1,8.4,13.6,37.037037037037,[],0
128,75,7,8.1,1.6,0.1,8.1,10.9,35.7142857142857,"[0.510208, 0.720783]",1.230991
128,75,4,4.7,0.8,0.1,7.9,9.3,52.6315789473684,[],0
128,75,7,6.9,2.7,0.1,8.6,13.1,35.7142857142857,[0.66395],0.66395
128,75,5,6.5,2.3,0.1,8.9,12.5,40,[0.985484],0.985484
128,75,7,6.4,1.8,0.1,8.4,11.6,38.4615384615385,[0.79308],0.79308
128,75,4,4.5,2.6,0.1,10.9,15.5,38.4615384615385,"[0.614585, 0.925037, 0.754931]",2.294553
128,75,5,4.7,1.6,0.1,11,13.3,43.4782608695652,"[0.998607, 0.985997]",1.984604
128,75,3,4.7,2,0.3,9.2,12.3,45.4545454545455,"[0.617903, 0.987652]",1.605555
128,75,6,5.6,2.8,0.1,10.9,15.4,35.7142857142857,[0.753603],0.753603
128,75,5,6.7,3.2,0.1,10.8,16.3,34.4827586206897,"[0.927874, 0.706938, 0.686007, 0.607314, 0.545309, 0.536444]",4.009886
128,75,3,5.2,1.9,0.1,10.7,13.8,45.4545454545455,[0.934597],0.934597
128,75,7,5.5,2.4,0.1,8.8,12.5,40,[0.739876],0.739876
128,75,5,6,2.5,0.1,8.6,13,41.6666666666667,[],0
128,75,5,6.9,0.8,0.1,7.7,9.1,47.6190476190476,[0.957624],0.957624
128,75,5,4.9,2.7,0.1,8.7,13.1,40,[0.543974],0.543974
128,75,5,5.3,1.4,0.1,8.2,10.7,45.4545454545455,[0.997826],0.997826
128,75,6,7.8,4.1,0.3,10.7,17.2,32.258064516129,[0.744376],0.744376
128,75,6,6.1,2.5,0.1,10.8,14.9,37.037037037037,"[0.649355, 0.53427]",1.183625
128,75,6,7.5,4.1,0.2,10.8,17.5,32.258064516129,[],0
128,75,3,3.1,1.5,0.3,9.5,11.9,52.6315789473684,[0.840477],0.840477
128,75,4,5.5,3.4,0.1,10.7,16.5,37.037037037037,[],0
128,75,5,6.6,2.2,0.1,10.8,14.4,37.037037037037,[0.986662],0.986662
128,75,6,5.9,2,0.1,10.9,14.1,38.4615384615385,[],0
128,75,5,7,2.7,0.1,10.8,15,35.7142857142857,[0.960045],0.960045
128,75,4,5.6,2.4,0.1,8.7,12.4,45.4545454545455,"[0.624373, 0.713191, 0.932848, 0.876886]",3.147298
128,75,4,6.2,0.8,0.1,7.3,8.8,50,"[0.892197, 0.650502, 0.556886, 0.827991, 0.66461, 0.506363]",4.098549
128,75,6,7.8,2.6,0.1,10.8,15.2,33.3333333333333,[0.988375],0.988375
128,75,5,6.2,5,0.1,10.8,18.8,32.258064516129,[],0
128,75,8,6.1,3.1,0.1,8.8,13.9,35.7142857142857,[],0
128,75,7,6.9,3.3,0.1,10.8,16.1,31.25,"[0.992574, 0.716606]",1.70918
128,75,4,6,2.4,0.1,11,15,38.4615384615385,[0.986865],0.986865
128,75,6,7.8,2.2,0.1,10.7,14.2,35.7142857142857,[],0
128,75,9,9.5,2.8,0.1,10.8,16.5,28.5714285714286,[],0
128,75,4,4.3,2.4,0.1,10.8,14.7,41.6666666666667,"[0.637496, 0.981351, 0.829037]",2.447884
128,75,4,6.6,2.3,0.1,10.8,14.4,40,[],0
128,75,4,6.2,2.6,0.4,10.7,14.8,38.4615384615385,[0.900495],0.900495
128,75,6,6.7,2.8,0.1,8.8,13.3,35.7142857142857,"[0.989574, 0.971833, 0.824513]",2.78592
128,75,4,6,2,0.1,8.9,12,43.4782608695652,[0.981725],0.981725
128,75,6,6.6,1.7,0.1,8.4,11.4,41.6666666666667,[],0
128,75,5,5.6,2.1,0.1,10.8,14.4,38.4615384615385,[0.942038],0.942038
128,75,5,4.9,2,0.3,10.8,14.1,40,"[0.984901, 0.982607, 0.929999, 0.908831, 0.664127, 0.560589]",5.031054
128,75,4,5.9,1.5,0.3,10.9,13.1,41.6666666666667,"[0.598695, 0.846192, 0.784337]",2.229224
128,75,4,4.9,2.7,0.2,10.8,15.1,41.6666666666667,[0.564315],0.564315
128,75,7,4.2,3,0.1,10.8,15.8,35.7142857142857,[],0
128,75,5,6.7,2.9,0.1,10.8,15.3,35.7142857142857,[],0
128,75,4,5.4,2.3,0.1,10.9,14.6,40,[],0
128,75,6,6.4,2.4,0.1,10.7,14.6,35.7142857142857,[0.978157],0.978157
128,75,6,6.8,2.8,0.1,8.7,13.2,38.4615384615385,[],0
128,75,6,7.5,3.9,0.1,10.8,17.5,32.258064516129,[0.98792],0.98792
128,75,6,5.6,2.3,0.1,10.7,14.4,38.4615384615385,[0.551332],0.551332
128,75,5,5.6,2.9,0.1,10.8,15.4,38.4615384615385,[0.799378],0.799378
128,75,3,4.6,1.6,0.3,11,13.4,45.4545454545455,[],0
128,75,6,6.7,2.9,0.1,10.8,15.3,35.7142857142857,"[0.961632, 0.572577]",1.534209
128,75,3,4.3,1.7,0.1,9.3,11.7,52.6315789473684,[],0
128,75,3,6,1.8,0.1,8.7,12,45.4545454545455,[0.805765],0.805765
128,75,3,4.6,2.8,0.1,10.8,15.4,38.4615384615385,"[0.536655, 0.62565, 0.624892, 0.613808, 0.613734, 0.536659]",3.551398
128,75,4,4.1,3.1,0.1,10.7,15.9,38.4615384615385,[0.589591],0.589591
128,75,4,6.1,1.8,0.2,11.1,13.9,40,"[0.961025, 0.852551]",1.813576
128,75,4,6.4,2.9,0.2,10.8,15.6,35.7142857142857,"[0.920162, 0.781482, 0.774534, 0.740319, 0.723296, 0.721474, 0.63524, 0.544863, 0.542433, 0.539536]",6.923339
128,75,6,7.8,4,0.1,10.7,17.2,32.258064516129,[],0
128,75,6,7.2,2,0.1,10.8,13.8,37.037037037037,[0.995953],0.995953
128,75,4,7.9,3.1,0.1,8.4,13.1,40,"[0.564573, 0.518198]",1.082771
128,75,7,6.5,1.1,0.1,7.5,9.5,43.4782608695652,[],0
128,75,4,5.8,2.2,0.1,10.8,14.2,40,"[0.985264, 0.904498]",1.889762
128,75,5,5.6,3.8,0.1,10.7,16.4,35.7142857142857,"[0.736314, 0.626497, 0.622349]",1.98516
128,75,5,7.2,2.5,0.3,8.7,12.8,40,[0.883085],0.883085
128,75,3,4.6,0.6,0,7.3,8.4,58.8235294117647,"[0.984669, 0.974351, 0.898778]",2.857798
128,75,6,6.1,2,0.1,10.8,13.9,38.4615384615385,[],0
128,75,4,6.3,0.5,0,7.3,9.7,50,[],0
128,75,4,5.7,2.9,0.1,10.7,15.3,40,[0.588353],0.588353
128,75,8,7.5,3.5,0.1,12.4,18.5,29.4117647058823,[0.558073],0.558073
128,75,3,6.7,1.9,0.1,9.1,12.3,45.4545454545455,[0.660612],0.660612
128,75,5,6.3,1.4,0.1,8.4,10.7,45.4545454545455,[0.565816],0.565816
128,75,4,7.1,3.8,0.2,10.7,16.9,34.4827586206897,[],0
128,75,6,4.8,2.1,0.2,10.8,14.2,38.4615384615385,"[0.847014, 0.810228]",1.657242
128,75,4,5.8,0.4,0,7.4,8.2,52.6315789473684,[0.976662],0.976662
128,75,4,6.4,2.9,0.1,10.9,15.6,38.4615384615385,[],0
128,75,5,5.4,2.8,0.1,10.8,15.6,38.4615384615385,[],0
128,75,5,5.5,2.9,0.1,8.5,13.5,38.4615384615385,"[0.870793, 0.787643]",1.658436
128,75,7,7.5,1.5,0.1,8.8,11.5,37.037037037037,"[0.572568, 0.997857]",1.570425
128,75,6,6,2.5,0.1,9,13,40,[],0
128,75,4,6.4,1.1,0,7.7,9.6,50,"[0.50743, 0.655211]",1.162641
128,75,5,5.8,3.7,0.1,10.8,17.2,33.3333333333333,"[0.615385, 0.822359]",1.437744
128,75,5,5.7,2.7,0.1,10.8,15.3,38.4615384615385,[],0
128,75,6,6,2,0.1,10.7,14,37.037037037037,"[0.760616, 0.730943, 0.714297, 0.65762]",2.863476
128,75,5,5.8,1.9,0.1,10.7,14.2,38.4615384615385,"[0.956367, 0.716118, 0.596643]",2.269128
128,75,4,6,2.6,0.1,10.8,15,38.4615384615385,[0.964535],0.964535
128,75,5,5.9,2.7,0.1,10.8,15.1,38.4615384615385,"[0.739796, 0.678628, 0.664662, 0.597991]",2.681077
128,75,6,8.6,3.1,0.1,8.4,14.4,33.3333333333333,[0.577433],0.577433
128,75,3,6.7,0.5,0.1,7.4,8.3,52.6315789473684,"[0.992203, 0.975559, 0.95864]",2.926402
128,75,4,5.4,2.2,0.1,9.2,12.6,45.4545454545455,"[0.836853, 0.78165]",1.618503
128,75,7,6.5,3.6,0.1,8.4,14.5,34.4827586206897,[],0
128,75,6,6.8,1.8,0.1,8.3,11.2,41.6666666666667,[],0
128,75,5,6.3,2,0.1,10.7,13.7,40,[],0
128,75,6,7,3.2,0.1,11.6,17,32.258064516129,[],0
128,75,6,6.7,1.5,0.1,10.8,13.3,38.4615384615385,[0.986319],0.986319
128,75,5,5.5,3.2,0.1,8.1,13.5,41.6666666666667,[0.542263],0.542263
128,75,7,5.1,0.8,0,7.6,8.9,47.6190476190476,[],0
128,75,4,4.9,2.1,0.1,10.8,14.1,43.4782608695652,[],0
128,75,4,5,2,0.1,10.8,14,43.4782608695652,[],0
128,75,5,7.3,3,0.1,10.7,15.7,34.4827586206897,[],0
128,75,4,5.6,2.7,0.1,10.8,15.4,38.4615384615385,[],0
128,75,6,7.8,2.8,0.1,10.8,15.2,34.4827586206897,"[0.841582, 0.739191, 0.611552]",2.192325
128,75,5,5.3,2.3,0.1,9,12.7,40,[0.741304],0.741304
128,75,5,5.2,1,0.1,8.1,9.8,47.6190476190476,"[0.890904, 0.597792, 0.990908, 0.936402]",3.416006
128,75,6,6.3,2.3,0.1,10.9,14.7,35.7142857142857,[0.887155],0.887155
128,75,5,6.1,3.5,0.1,10.8,16.9,34.4827586206897,[0.869299],0.869299
128,75,4,4.5,2.3,0.1,10.8,14.5,41.6666666666667,"[0.899012, 0.519592]",1.418604
128,75,4,6.2,3.1,0.2,10.8,15.8,37.037037037037,[0.8947],0.8947
128,75,4,6.1,2.7,0.1,8.5,12.9,40,[0.995995],0.995995
128,75,3,5.2,0.8,0.1,7.4,8.8,55.5555555555556,"[0.875341, 0.939026, 0.736816, 0.676367]",3.22755
128,75,3,6.4,1.3,0.1,8.4,10.6,50,"[0.890421, 0.746967, 0.681995, 0.607661]",2.927044
128,75,6,7,3.1,0.1,8.3,13,38.4615384615385,"[0.748586, 0.790419]",1.539005
128,75,3,8.2,2,0.1,8.4,11.8,43.4782608695652,[0.588489],0.588489
128,75,5,5.6,1.8,0.1,10.7,13.4,40,"[0.883381, 0.864075, 0.641361]",2.388817
128,75,4,5.4,1.9,0.1,10.7,13.6,41.6666666666667,[],0
128,75,5,5.7,2.7,0.3,10.9,15.3,38.4615384615385,"[0.865289, 0.565434]",1.430723
128,75,7,5.2,2.6,0.1,8.5,12.8,38.4615384615385,[0.894379],0.894379
128,75,4,4.6,0.6,0.1,7.5,8.4,55.5555555555556,[0.570534],0.570534
128,75,7,6.7,2.9,0.1,10.7,15.3,34.4827586206897,[0.92646],0.92646
128,75,5,5.2,3,0.1,10.7,15.8,37.037037037037,[],0
128,75,3,4,2,0.1,10.8,14,43.4782608695652,[0.660718],0.660718
128,75,5,7.4,2.3,0.1,9,12.6,40,[0.89984],0.89984
128,75,6,5.9,1.6,0.1,9.2,12.1,41.6666666666667,"[0.533122, 0.985465]",1.518587
128,75,4,5.4,3,0.1,10.7,15.6,38.4615384615385,[0.971684],0.971684
128,75,4,40.2,1.8,0.3,10.8,13.8,16.9491525423729,"[0.696547, 0.929773]",1.62632
128,75,5,6.5,2.4,0.1,10.7,14.5,35.7142857142857,"[0.746283, 0.713435, 0.602507]",2.062225
128,75,7,4.4,2,0.1,9.2,12.6,40,"[0.807113, 0.794047, 0.782461, 0.764875, 0.750605, 0.727433, 0.712675, 0.693698, 0.585938, 0.573505, 0.567415]",7.759765
128,75,3,6.1,1.2,0.1,7.6,9.9,50,[0.560077],0.560077
128,75,6,7.1,2.3,0.1,9.9,13.9,37.037037037037,[0.619447],0.619447
128,75,4,5.2,2.5,0.1,10.7,14.8,38.4615384615385,"[0.875635, 0.661694]",1.537329
128,75,6,4.8,2.1,0.1,10.8,14.2,38.4615384615385,[0.728364],0.728364
128,75,9,6.5,3.2,0.1,10.7,15.5,32.258064516129,"[0.868113, 0.650145, 0.76668]",2.284938
128,75,6,4.9,2.7,0.1,11,15.1,37.037037037037,[0.656009],0.656009
128,75,6,4.9,1.8,0.1,9.2,12.1,41.6666666666667,[0.513079],0.513079
128,75,6,6.6,2.3,0.1,10.5,14.4,35.7142857142857,[0.749494],0.749494
128,75,4,5.4,2.3,0.1,9,12.6,43.4782608695652,"[0.837089, 0.797546]",1.634635
128,75,5,7.3,0.8,0,7.4,8.7,45.4545454545455,[0.965963],0.965963
128,75,5,5.2,4.1,0.2,10.9,17.8,33.3333333333333,[],0
128,75,5,5.7,3.4,0.2,10.8,16.3,37.037037037037,[0.994225],0.994225
128,75,4,4.9,3.4,0.1,8.5,14.1,43.4782608695652,[0.987551],0.987551
128,75,2,6.4,0.7,0,7.3,8.6,58.8235294117647,[0.994075],0.994075
128,75,4,7.4,1.7,0.1,10.7,13.6,40,"[0.613204, 0.513198]",1.126402
128,75,3,5.3,1.8,0.3,10.8,13.7,43.4782608695652,"[0.733746, 0.933281]",1.667027
128,75,6,6.2,3,0.1,10.8,15.8,34.4827586206897,[0.803115],0.803115
128,75,4,4.8,2.7,0.1,10.8,15.2,40,"[0.991279, 0.801768]",1.793047
128,75,2,4.5,2.4,0.3,10.9,14.5,43.4782608695652,"[0.937752, 0.93063, 0.87196, 0.857948, 0.80232]",4.40061
128,75,5,4.7,3.2,0.1,8.2,13.3,43.4782608695652,"[0.837143, 0.76499, 0.758146, 0.71733, 0.550261]",3.62787
128,75,5,6.2,0.7,0.1,7.6,8.8,50,[0.613771],0.613771
128,75,4,4.9,3,0.1,10.9,16.1,38.4615384615385,[0.920064],0.920064
128,75,6,7.4,5.1,0.2,10.9,19.6,30.3030303030303,"[0.780876, 0.750714, 0.511273]",2.042863
128,75,7,6,2.8,0.1,8.5,13,35.7142857142857,"[0.988241, 0.790974, 0.778609, 0.716506, 0.538509]",3.812839
128,75,6,6.3,2.3,0.2,9.2,12.7,40,[],0
128,75,4,6.7,2,0.1,9.8,13.3,37.037037037037,[],0
128,75,5,6.9,3.3,0.1,10.7,16.1,35.7142857142857,"[0.897071, 0.751122, 0.707709, 0.692761, 0.610897, 0.579726, 0.518749, 0.507855]",5.26589
128,75,5,5.1,3.5,0.1,10.8,16.9,35.7142857142857,[],0
128,75,5,6.8,2.8,0.3,10.7,15.2,37.037037037037,"[0.63255, 0.690608, 0.587766, 0.574475, 0.558411]",3.04381
128,75,5,8.6,2.8,0.1,10.8,15.4,33.3333333333333,[0.911155],0.911155
128,75,5,5.7,2.1,0.1,8.9,12.3,40,[0.53073],0.53073
128,75,4,8,0.6,0,7.8,9,47.6190476190476,[],0
128,75,7,6.8,3.7,0.1,10.7,17.2,31.25,[],0
128,75,7,6.3,2.4,0.1,8.7,12.7,38.4615384615385,"[0.920041, 0.876751, 0.586303, 0.570285]",2.95338
128,75,5,9.4,1.1,0.1,7.5,9.6,38.4615384615385,[0.507278],0.507278
128,75,5,6,2.6,0.1,10.8,15,37.037037037037,"[0.520211, 0.772489, 0.708178, 0.587198]",2.588076
128,75,4,5,2.3,0.1,9.2,13,43.4782608695652,[0.652999],0.652999
128,75,4,5.7,2.3,0.1,10.5,14.3,40,"[0.617349, 0.509423]",1.126772
128,75,6,5.3,2.9,0.1,10.8,15.7,37.037037037037,[],0
128,75,4,4.4,2.4,0.1,10.8,14.6,41.6666666666667,[],0
128,75,7,10,6.1,0.1,10.7,21,26.3157894736842,[],0
128,75,3,7.1,3.1,0.1,10.9,15.9,37.037037037037,"[0.543912, 0.721729, 0.971323]",2.236964
128,75,4,9.1,3.6,0.1,10.7,16.9,33.3333333333333,"[0.552251, 0.542026, 0.515397]",1.609674
128,75,4,6.5,2.7,0.1,9,13.5,41.6666666666667,[0.882234],0.882234
128,75,2,5.5,0.5,0.1,7.6,8.5,58.8235294117647,[],0
128,75,7,8.8,3.8,0.1,10.8,17.2,30.3030303030303,[0.989256],0.989256
128,75,5,6.9,3.8,0.1,10.7,17.1,33.3333333333333,[],0
128,75,6,7.6,2.9,0.1,10.8,15.4,34.4827586206897,"[0.783201, 0.537821]",1.321022
128,75,6,7.4,3.2,0.3,10.7,15.6,33.3333333333333,[0.723664],0.723664
128,75,4,4.2,2,0.1,10.7,13.8,43.4782608695652,"[0.658801, 0.522516]",1.181317
128,75,6,9.8,4.1,0.1,10.8,18.2,27.7777777777778,[0.555443],0.555443
128,75,5,4.5,1.8,0.1,10.6,13.5,40,"[0.717615, 0.587363]",1.304978
128,75,4,6.7,2.3,0.1,10.7,14.3,38.4615384615385,"[0.972068, 0.870033]",1.842101
128,75,6,5.9,2.1,0.1,8.8,12.1,41.6666666666667,[],0
128,75,5,5.7,1,0.1,7.4,9.3,50,[],0
128,75,5,5.6,0.9,0.1,7.8,9.4,50,[0.590535],0.590535
128,75,6,4.8,2.1,0.1,9,12.2,43.4782608695652,"[0.818981, 0.801145, 0.575887]",2.196013
128,75,3,4.7,0.6,0,7.4,8.3,62.5,[0.988033],0.988033
128,75,5,5.7,1.9,0.1,10.8,14.3,40,[],0
128,75,5,5.3,2.9,0.1,10.7,15.7,37.037037037037,[],0
128,75,6,5.1,2.2,0.1,11,14.9,38.4615384615385,"[0.676335, 0.556771]",1.233106
128,75,6,5.4,2.7,0.1,11.2,15.6,37.037037037037,[0.813567],0.813567
128,75,5,4.2,3.1,0.2,10.8,15.8,38.4615384615385,[],0
128,75,6,5.3,2,0.1,14.7,17.7,34.4827586206897,"[0.974556, 0.59316]",1.567716
128,75,3,4.8,2,0.2,9.3,12.2,50,[0.598371],0.598371
128,75,5,6,1,0.1,7.3,9,50,[0.998105],0.998105
128,75,5,5.4,3,0.1,8.7,13.6,41.6666666666667,"[0.944972, 0.905448]",1.85042
128,75,3,4.6,0.5,0,7.4,8.4,58.8235294117647,[0.937324],0.937324
128,75,4,5.2,1.4,0.2,11.3,13.8,41.6666666666667,[0.854448],0.854448
128,75,6,5.1,2.5,0.1,10.9,14.9,37.037037037037,[],0
128,75,6,5.1,3.2,0.2,10.7,15.9,37.037037037037,[0.805192],0.805192
128,75,4,4.8,2.2,0.1,10.7,14.2,41.6666666666667,[0.672754],0.672754
128,75,4,5.2,2.6,0.3,10.8,14.8,40,[0.962573],0.962573
128,75,6,6.8,3,0.1,8.9,14.2,35.7142857142857,"[0.754111, 0.552599, 0.803139, 0.780516, 0.710329]",3.600694
128,75,6,7.2,1.7,0.1,7.8,10.8,40,[],0
128,75,6,7.4,5.3,0.1,11.4,19.6,29.4117647058823,"[0.976302, 0.965592, 0.947644, 0.927941, 0.905492, 0.870172, 0.800691, 0.749395, 0.563018, 0.54667]",8.252917
128,75,6,6.2,1.9,0.1,10.7,13.8,38.4615384615385,[0.985753],0.985753
128,75,5,5.5,0.6,0,7.4,8.5,52.6315789473684,[],0
128,75,5,7.3,3.6,0.1,10.8,16.7,33.3333333333333,[0.684645],0.684645
128,75,5,6.4,1.7,0.1,10.7,13.6,40,"[0.796355, 0.906947, 0.891543, 0.67272]",3.267565
128,75,6,5.9,3.3,0.3,10.7,16.1,35.7142857142857,[],0
128,75,4,6.4,2.3,0.1,10.7,14.6,38.4615384615385,[],0
128,75,4,4.8,1.9,0.1,10.6,13.2,45.4545454545455,[0.933506],0.933506
128,75,4,6.1,2.6,0.1,10.7,14.9,40,[],0
128,75,5,4.8,2.7,0.2,8.9,13.2,41.6666666666667,"[0.921581, 0.812197]",1.733778
128,75,3,5.5,2.4,0.1,10.7,14.5,43.4782608695652,[],0
128,75,2,3.3,2.1,0.3,9.1,12.7,55.5555555555556,[],0
128,75,7,5.6,2.8,0.1,10.8,15.4,35.7142857142857,[],0
128,75,4,5.3,2.3,0.1,10.9,14.7,41.6666666666667,"[0.611241, 0.611422]",1.222663
128,75,4,7.3,3.6,0.1,10.8,16.7,34.4827586206897,[],0
128,75,6,5.8,2.8,0.1,8.6,13.2,40,"[0.892686, 0.995758]",1.888444
128,75,4,5.2,2.2,0.1,10.8,14.8,40,[],0
128,75,5,5.1,2.4,0.1,10.8,14.9,38.4615384615385,[0.986454],0.986454
128,75,5,6.7,2.1,0.1,10.8,14.3,37.037037037037,[0.697056],0.697056
128,75,8,5.2,3.2,0.1,8.4,13.8,37.037037037037,"[0.775671, 0.551708]",1.327379
128,75,5,5.5,0.6,0,7.3,8.5,52.6315789473684,"[0.968767, 0.589937]",1.558704
128,75,8,7.1,3.1,0.1,10.7,15.9,31.25,[],0
128,75,7,7.3,2.2,0.1,10.9,14.7,33.3333333333333,"[0.928159, 0.840279, 0.817636, 0.815439, 0.712077, 0.699598, 0.666916, 0.596406, 0.592575, 0.537607]",7.206692
128,75,3,6.2,2.2,0.3,11,14.8,37.037037037037,"[0.920816, 0.813052, 0.767788]",2.501656
128,75,5,7.2,3,0.1,8.8,13.8,38.4615384615385,"[0.932852, 0.913815, 0.902966, 0.876688, 0.776563, 0.772122, 0.686059, 0.671693, 0.646171, 0.564787, 0.543809]",8.287525
128,75,5,7,2,0.1,8.8,12,40,[],0
128,75,3,7,1.4,0.1,7.7,10,47.6190476190476,"[0.544818, 0.552757]",1.097575
128,75,3,4.8,0.7,0.1,7.9,9.2,55.5555555555556,[0.60832],0.60832
128,75,4,5.4,2.4,0.1,10.8,14.6,40,[0.963936],0.963936
